"Name","Runtime","Created","val/segmentation/constraint/violating_samples","val/segmentation/constraint/total_samples","val/registration/constraint/total_samples","val/registration/constraint/violating_samples","val_extra/registration/iou/warped_vs_gt_epoch","val/registration/iou/warped_vs_gt_epoch","val_extra/segmentation/iou/pred_vs_gt_epoch","val/segmentation/iou/pred_vs_gt_epoch","seed","mode","modality","val_extra/registration/constraint/total_samples","val_extra/registration/constraint/violating_samples","val_extra/registration/constraint/violation_rate_epoch","val_extra/registration/constraint/violation_rate_step","val_extra/segmentation/constraint/total_samples","val_extra/segmentation/constraint/violating_samples","val_extra/segmentation/constraint/violation_rate_epoch","val_extra/segmentation/constraint/violation_rate_step","ID","coupling","sdf_mode","learning_sample_strategy","validation_sample_strategy","aff_def_mode","segmentator_unlearned","special_tag","val_extra/epoch","epoch"
"ex3-initial_decoupled-BCE_DSDF_MSE-affine-seed42","3236","2026-08-05T11:23:16.000Z","1","99","99","0","0.753775417804718","0.7538641095161438","0.9751721024513244","0.9751721024513244","42","BCE_DSDF_MSE","affine","99","0","0","0","99","1","0.010101010091602802","0.3333333432674408","ppx5ae9g","","kornia","always_gt","no_gt","","false","kornia_vs_scipy","147","147"
"ex3-initial_decoupled-OneSideSDFSquared_OneSideSDFSquared-affine-seed42","3220","2026-08-05T11:33:10.000Z","61","99","99","0","0.8367147445678711","0.8398119807243347","0.9703698754310608","0.9703698754310608","42","OneSideSDFSquared_OneSideSDFSquared","affine","99","0","0","0","99","61","0.6161616444587708","1","6hzjkomj","","kornia","always_gt","no_gt","","false","kornia_vs_scipy","153","153"
"ex3-initial_decoupled-OneSideSDFPlain_OneSideSDFPlain-affine-seed42","3005","2026-08-05T11:38:52.000Z","57","99","99","0","0.8471835255622864","0.8473666310310364","0.9753795862197876","0.9753795862197876","42","OneSideSDFPlain_OneSideSDFPlain","affine","99","0","0","0","99","57","0.5757575631141663","0.6666666865348816","iwdtr9tp","","kornia","always_gt","no_gt","","false","kornia_vs_scipy","148","148"
"ex3-initial_decoupled-BCE_OneSideSDFPlain-affine-seed42","2601","2026-08-05T11:13:22.000Z","0","99","99","0","0.8333011865615845","0.8327293992042542","0.974842131137848","0.974842131137848","42","BCE_OneSideSDFPlain","affine","99","0","0","0","99","0","0","0","yw6v2jie","","kornia","always_gt","no_gt","","false","kornia_vs_scipy","127","127"
"ex3-initial_decoupled-BCE_SDFTEMPLATE_OneSideSDFSQUARE-affine-seed42","1337","2026-08-05T11:27:26.000Z","1","99","99","0","0.8419055342674255","0.8402861952781677","0.9751386642456056","0.9751386642456056","42","BCE_SDFTEMPLATE_OneSideSDFSQUARE","affine","99","0","0","0","99","1","0.010101010091602802","0.3333333432674408","69us4zqo","","kornia","always_gt","no_gt","","false","kornia_vs_scipy","62","62"
"ex3-initial_decoupled-BCE_OneSideSDFSquared-affine-seed42","931","2026-08-05T13:59:03.000Z","0","99","99","0","0.8261542320251465","0.8258142471313477","0.9757074117660522","0.9757074117660522","42","BCE_OneSideSDFSquared","affine","99","0","0","0","99","0","0","0","3v7w61wq","","kornia","always_gt","no_gt","","false","kornia_vs_scipy","62","62"
"ex3-initial_decoupled-BCE_SDFTEMPLATE_MSE-affine-seed42","870","2026-08-05T11:23:36.000Z","1","99","99","0","0.2825503945350647","0.28255051374435425","0.9748026728630066","0.9748026728630066","42","BCE_SDFTEMPLATE_MSE","affine","99","0","0","0","99","1","0.010101010091602802","0.3333333432674408","bi9wji5u","","kornia","always_gt","no_gt","","false","kornia_vs_scipy","39","39"
